2000;Amores Perros;0;;;;2000-02-23 00:00:00
2000;Crouching Tiger, Hidden Dragon;1;;;;2000-12-08 00:00:00
2000;Divided We Fall;0;;;;2000-12-08 00:00:00
2000;Everybody Famous!;0;;;;2000-12-08 00:00:00
2000;The Taste of Others;0;;;;2000-09-15 00:00:00
2000;The Cell;0;;;;2000-08-18 00:00:00
2000;Dr. Seuss' How the Grinch Stole Christmas;1;;;;2000-08-18 00:00:00
2000;Shadow of the Vampire;0;;;;2000-12-29 00:00:00
2000;Chocolat;0;;;;2000-12-15 00:00:00
2000;Crouching Tiger, Hidden Dragon;0;;;;2000-12-08 00:00:00
2000;Erin Brockovich;0;;;;2000-03-17 00:00:00
2000;Gladiator;1;;;;2000-05-05 00:00:00
2000;Traffic;0;;;;2000-12-27 00:00:00
2000;Cast Away;0;;;;2000-12-22 00:00:00
2000;Gladiator;1;;;;2000-05-05 00:00:00
2000;The Patriot;0;;;;2000-06-28 00:00:00
2000;The Perfect Storm;0;;;;2000-06-30 00:00:00
2000;U-571;0;;;;2000-04-21 00:00:00
2000;Space Cowboys;0;;;;2000-08-04 00:00:00
2000;U-571;1;;;;2000-04-21 00:00:00
2000;Gladiator;1;;;;2000-05-05 00:00:00
2000;Hollow Man;0;;;;2000-08-04 00:00:00
2000;The Perfect Storm;0;;;;2000-06-30 00:00:00
2000;Chocolat;0;;;;2000-12-15 00:00:00
2000;Crouching Tiger, Hidden Dragon;0;;;;2000-12-08 00:00:00
2000;O Brother, Where Art Thou?;0;;;;2000-12-22 00:00:00
2000;Traffic;1;;;;2000-12-27 00:00:00
2000;Wonder Boys;0;;;;2000-02-23 00:00:00
2000;Almost Famous;1;;;;2000-09-15 00:00:00
2000;Billy Elliot;0;;;;2000-10-13 00:00:00
2000;Erin Brockovich;0;;;;2000-03-17 00:00:00
2000;Gladiator;0;;;;2000-05-05 00:00:00
2000;You Can Count on Me;0;;;;2000-11-10 00:00:00
2001;A Beautiful Mind;0;170742341;1060511;161;2001-12-21 00:00:00
2001;I Am Sam;0;29951434;565121;53;2001-12-28 00:00:00
2001;Ali;0;57556520;1856661;31;2001-12-25 00:00:00
2001;Training Day;1;;;;2001-10-05 00:00:00
2001;In the Bedroom;0;23224195;263911;88;2001-11-23 00:00:00
2001;Iris;1;583296;9721;60;2001-12-14 00:00:00
2001;Training Day;0;;;;2001-10-05 00:00:00
2001;Sexy Beast;0;;;;2001-06-15 00:00:00
2001;The Lord of the Rings: The Fellowship of the Ring;0;313364114;1289564;243;2001-12-19 00:00:00
2001;Ali;0;57556520;1856661;31;2001-12-25 00:00:00
2001;Monster's Ball;1;31168322;203714;153;2001-12-26 00:00:00
2001;Iris;0;583296;9721;60;2001-12-14 00:00:00
2001;Moulin Rouge;0;583296;9721;60;2001-12-14 00:00:00
2001;In the Bedroom;0;23224195;263911;88;2001-11-23 00:00:00
2001;Bridget Jones's Diary;0;;;;2001-04-13 00:00:00
2001;A Beautiful Mind;1;170742341;1060511;161;2001-12-21 00:00:00
2001;Gosford Park;0;25767044;468491;55;2001-12-26 00:00:00
2001;Gosford Park;0;25767044;468491;55;2001-12-26 00:00:00
2001;In the Bedroom;0;23224195;263911;88;2001-11-23 00:00:00
2001;Iris;0;583296;9721;60;2001-12-14 00:00:00
2001;Amélie;0;583296;9721;60;2001-12-14 00:00:00
2001;Gosford Park;0;25767044;468491;55;2001-12-26 00:00:00
2001;Harry Potter and the Sorcerer's Stone;0;314320476;3308636;95;2001-11-16 00:00:00
2001;The Lord of the Rings: The Fellowship of the Ring;0;313364114;1289564;243;2001-12-19 00:00:00
2001;Moulin Rouge;1;313364114;1289564;243;2001-12-19 00:00:00
2001;Amélie;0;313364114;1289564;243;2001-12-19 00:00:00
2001;Black Hawk Down;0;108264894;1244424;87;2001-12-28 00:00:00
